title
"CPU Hours: Total: by PI"
parameters

start,end
"Hocky, Glen - Columbia U",37.9644
"Cuendet, Michel Alain - Weill Cornell Med College",36.1156
"Ma, Jianpeng - Baylor College of Med",33.8489
"Cauwenberghs, Gert  - UC San Diego",32.7708
"Liu, Meilin - Georgia Tech",31.2622
"Rappe, Anthony K - Colorado State U",29.2489
"Grefenstette, John - U Pittsburgh",26.1111
"Park, Jeho - Harvey Mudd College",25.2489
"Wu, Menghao - MIT",24.8045
"Dufek, Josef - Georgia Tech",24.5334
"Starovoytov, Oleg N - U Houston-Downtown",21.4134
"Dickens, Phillip Mathew - U Maine",19.0621
"Bandaru, Varaprasad  - UC Davis",16.8533
"Ma, Qin - Walla Walla U",16.2667
"Johnson, Erin R - UC Merced",13.9200
"Wollman, Roy  - UC San Diego",13.2356
"Prytkova, Vera Dmitrievna - UC Irvine",12.8889
"Almeida, Sergio Fabian - UT El Paso",12.7068
"Wang, Yang - CMU",12.6934
"Brunson, Dana - Oklahoma State U",12.5778
"Abu-Sufah, Walid A - UIUC",12.2845
"Wang, Lee-Ping - Stanford U",10.0167
"Basheer, Ershaad Ahamed - Temple U",8.8978
"Ozturk, Birol  - Morgan State U",8.5778
"Chaki, Sagar  - CMU",8.5511
"Gobbert, Matthias Klaus - U Maryland, Baltimore Co",8.5111
"Chams, Tarek  - SUNY Binghamton",7.9434
"Casey, Richard Michael - Colorado State U",7.4267
"Rynge, Mats - USC",6.8756
"Liu, Honggao - Louisiana State U",5.9167
"Van Heuvelen, Katherine - Harvey Mudd College",5.6400
"Indireshkumar, Keshavamurthy - Harvard U",5.5557
"Nachman, Michael W - UC Berkeley",3.7600
"Martyr, Rosanne - UC San Diego",3.5911
"Hansmann, Ulrich H.E. - U Oklahoma",3.1156
"Fortney, Steven Michael - Hoover Inst",3.0800
"Pummill, Jeff - U Arkansas",3.0222
"Dinescu, Adriana - Wilkes U",2.7867
"Bouaynaya, Nidhal - Rowan U",2.6667
"Holley-Bockelmann, Kelly - Vanderbilt U",2.5156
"Ghosh, Siddhartha Shankar - NCAR",2.3778
"Poulter, Ben  - Montana State U",2.3200
"Heien, Eric - UC Davis",2.2355
"Sewell, Christopher Meyer - LANL",2.1244
"Proga, Daniel - UNLV",1.9644
"White, Douglas R. - UC Irvine",1.2864
"Rivera, Wilson  - UPR Mayaguez",1.2167
"Kane, Michael John - Yale U",1.2089
"Logan, Cheryl A - CSU-Monterey Bay",1.1334
"Macrae, Roderick - Marian U",1.1155
"McClean, Julie L - SIO",1.0967
"Chen, Ke - WHOI",0.9111
"Huggett, Mark - Georgetown U",0.7556
"Massey, Steven Edward - UPR Rio Piedras",0.7243
"Fang, Hanming - U Pennsylvania",0.5555
"Hoffmann, Klaus - Wichita State U",0.4666
"Appelo, Daniel - U New Mexico",0.4311
"Timko, Michael Paul - U Virginia",0.2933
"Gesing, Sandra - U Notre Dame",0.2133
"Broadbelt, Linda - Northwestern U",0.2044
"Xin, Hongliang - Virginia Tech",0.1556
"Gayler, Dick - Kennesaw State U",0.1422
"Minton, Timothy K - Montana State U",0.1378
"Stephani, Kelly - UIUC",0.1067
"Samuel, Tabitha - U Tennessee",0.0533
"Schoendorff, George - U North Texas",0.0400
---------
